Date,Open,High,Low,Close,Adj Close,Volume,dividend_amount,split_coefficient
2005-03-04,122.050003,122.830002,121.790001,122.730003,88.8615651929,56168500,0.0,1.0
2005-03-07,122.660004,123.25,122.400002,122.790001,88.9050062103,43442400,0.0,1.0
2005-03-08,122.669998,123.0,122.110001,122.330002,88.5719480328,44362000,0.0,1.0
2005-03-09,121.970001,122.290001,120.959999,120.970001,87.5872514258,73263600,0.0,1.0
2005-03-10,121.199997,121.5,120.400002,121.239998,87.7827403481,65149000,0.0,1.0
2005-03-11,121.309998,121.720001,120.160004,120.389999,87.1673061453,57976500,0.0,1.0
2005-03-14,120.610001,121.160004,120.279999,121.139999,87.7103369631,36336400,0.0,1.0
2005-03-15,121.419998,121.459999,120.080002,120.139999,86.9862958727,62438500,0.0,1.0
2005-03-16,119.699997,120.160004,118.900002,119.120003,86.2477768567,74874200,0.0,1.0
2005-03-17,119.309998,119.739998,118.980003,119.360001,86.4215452703,62584200,0.0,1.0
2005-03-18,119.110001,119.529999,118.150002,118.540001,86.1660239291,60232000,0.4671,1.0
2005-03-21,118.709999,118.779999,117.760002,118.099998,85.8461883571,61244300,0.0,1.0
2005-03-22,118.370003,118.93,116.900002,116.900002,84.9739183792,92472400,0.0,1.0
2005-03-23,116.949997,117.720001,116.75,117.0,85.0466063326,70817300,0.0,1.0
2005-03-24,117.459999,117.989998,117.059998,117.139999,85.1483707756,51932500,0.0,1.0
2005-03-28,117.419998,117.940002,117.309998,117.309998,85.2719420408,46765500,0.0,1.0
2005-03-29,117.139999,117.900002,116.25,116.529999,84.7049653922,71160300,0.0,1.0
2005-03-30,116.779999,118.199997,116.769997,118.18,85.9043413366,62002100,0.0,1.0
2005-03-31,118.190002,118.459999,117.870003,117.959999,85.744423914,64575400,0.0,1.0
2005-04-01,118.629997,118.989998,116.910004,117.43,85.3591707832,95255300,0.0,1.0
2005-04-04,117.360001,117.860001,116.739998,117.629997,85.5045474167,71581200,0.0,1.0
2005-04-05,117.779999,118.379997,117.669998,118.190002,85.9116117311,46853900,0.0,1.0
2005-04-06,118.449997,118.949997,118.18,118.599998,86.2096353927,53268200,0.0,1.0
2005-04-07,118.410004,119.260002,118.32,119.239998,86.6748475983,46734600,0.0,1.0
2005-04-08,119.169998,119.209999,118.0,118.0,85.7735004038,63772900,0.0,1.0
2005-04-11,118.290001,118.419998,117.830002,118.089996,85.8389179626,44945000,0.0,1.0
2005-04-12,117.889999,119.059998,117.07,118.699997,86.2823240729,86144800,0.0,1.0
2005-04-13,118.559998,118.800003,117.129997,117.300003,85.2646767346,65949000,0.0,1.0
2005-04-14,117.400002,117.5,115.769997,115.769997,84.1525244443,96119800,0.0,1.0
2005-04-15,115.739998,116.199997,114.099998,114.150002,82.9749596834,128677300,0.0,1.0
2005-04-18,114.120003,114.959999,113.959999,114.5,83.2293711545,100035200,0.0,1.0
2005-04-19,115.099998,115.529999,114.830002,115.410004,83.8908476669,64930100,0.0,1.0
2005-04-20,115.379997,115.629997,113.550003,113.800003,82.7205474853,107735900,0.0,1.0
2005-04-21,114.790001,116.209999,114.379997,116.010002,84.3269826558,86952200,0.0,1.0
2005-04-22,115.739998,116.5,114.269997,115.57,84.0071478107,88845800,0.0,1.0
2005-04-25,115.860001,116.5,115.720001,116.330002,84.5595887586,52284100,0.0,1.0
2005-04-26,115.959999,116.769997,115.150002,115.199997,83.7381948237,72626000,0.0,1.0
2005-04-27,114.860001,116.07,114.440002,115.650002,84.0653007902,84131900,0.0,1.0
2005-04-28,115.269997,115.68,114.199997,114.199997,83.0113007525,72481500,0.0,1.0
2005-04-29,115.07,115.870003,113.970001,115.75,84.1379887435,103993800,0.0,1.0
2005-05-02,116.07,116.410004,115.519997,116.400002,84.6104713436,56026400,0.0,1.0
2005-05-03,116.07,116.849998,115.690002,116.599998,84.7558472503,86000300,0.0,1.0
2005-05-04,116.650002,117.75,116.279999,117.5,85.4100533682,81055700,0.0,1.0
2005-05-05,117.669998,118.0,116.739998,117.459999,85.3809768784,96906700,0.0,1.0
2005-05-06,117.93,117.989998,117.059998,117.089996,85.1120238914,67415400,0.0,1.0
2005-05-09,117.209999,118.080002,117.050003,117.82,85.6426594709,43750500,0.0,1.0
2005-05-10,117.360001,117.5,116.389999,116.599998,84.7558472503,74613500,0.0,1.0
2005-05-11,116.93,117.400002,115.849998,117.239998,85.2210594559,91647400,0.0,1.0
2005-05-12,117.32,117.589996,115.949997,115.949997,84.2833653771,95086800,0.0,1.0
2005-05-13,116.300003,116.620003,114.800003,115.720001,84.1161826483,85267000,0.0,1.0
2005-05-16,115.699997,116.839996,115.660004,116.800003,84.901229699,49207000,0.0,1.0
2005-05-17,116.410004,117.699997,116.160004,117.580002,85.4682063476,61071800,0.0,1.0
2005-05-18,118.089996,119.080002,118.010002,118.790001,86.3477474469,77944900,0.0,1.0
2005-05-19,119.019997,119.410004,118.699997,119.290001,86.7111944825,61768100,0.0,1.0
2005-05-20,119.339996,119.389999,118.739998,119.120003,86.5876239442,46345500,0.0,1.0
2005-05-23,119.209999,120.040001,119.190002,119.779999,87.0673711236,51047900,0.0,1.0
2005-05-24,119.440002,119.830002,119.199997,119.5,86.8638415106,50654100,0.0,1.0
2005-05-25,119.349998,119.870003,118.830002,119.410004,86.7984239518,47608800,0.0,1.0
2005-05-26,119.790001,120.209999,119.620003,120.050003,87.2636354304,43256200,0.0,1.0
2005-05-27,120.059998,120.25,119.800003,120.25,87.409012064,24596100,0.0,1.0
2005-05-31,120.080002,120.169998,119.400002,119.480003,86.8493058099,43377200,0.0,1.0
2005-06-01,119.519997,120.919998,119.449997,120.5,87.5907355818,69611000,0.0,1.0
2005-06-02,120.230003,120.839996,120.099998,120.760002,87.7797294941,39704500,0.0,1.0
2005-06-03,120.550003,120.889999,119.730003,120.150002,87.3363241107,60999400,0.0,1.0
2005-06-06,119.949997,120.199997,119.550003,120.040001,87.2563650359,36046400,0.0,1.0
2005-06-07,120.389999,121.25,120.010002,120.129997,87.3217825948,66501300,0.0,1.0
2005-06-08,120.43,120.589996,119.669998,119.910004,87.1618709874,46881200,0.0,1.0
2005-06-09,119.739998,120.580002,119.440002,120.480003,87.5761998811,56653300,0.0,1.0
2005-06-10,120.559998,120.650002,119.599998,120.199997,87.3726651798,36465300,0.0,1.0
2005-06-13,119.940002,121.080002,119.809998,120.580002,87.6488885613,49383200,0.0,1.0
2005-06-14,120.449997,121.199997,120.379997,120.860001,87.8524181743,33857100,0.0,1.0
2005-06-15,121.160004,121.239998,120.230003,121.089996,88.0196001763,53195600,0.0,1.0
2005-06-16,121.059998,121.639999,120.919998,121.400002,88.2449416997,46564500,0.0,1.0
2005-06-17,121.540001,121.900002,121.220001,121.360001,88.570313297,51529400,0.4876,1.0
2005-06-20,121.080002,121.839996,120.940002,121.400002,88.599506615,41019400,0.0,1.0
2005-06-21,121.5,121.650002,121.029999,121.470001,88.6505929145,39879800,0.0,1.0
2005-06-22,121.68,121.940002,121.07,121.57,88.7235736551,46310100,0.0,1.0
2005-06-23,121.32,121.599998,119.830002,119.860001,87.4755912399,62185600,0.0,1.0
2005-06-24,119.879997,120.010002,118.839996,118.980003,86.8333557593,58572500,0.0,1.0
2005-06-27,118.970001,119.410004,118.75,119.150002,86.9574235293,48183800,0.0,1.0
2005-06-28,119.400002,120.239998,119.370003,120.150002,87.687238234,41174200,0.0,1.0
2005-06-29,120.370003,120.400002,119.760002,119.830002,87.4536975285,42316500,0.0,1.0
2005-06-30,120.220001,120.32,118.949997,119.18,86.9793165108,62288800,0.0,1.0
2005-07-01,119.449997,119.800003,119.209999,119.529999,87.2347509277,49737500,0.0,1.0
2005-07-05,119.25,120.650002,119.190002,120.489998,87.9353723144,51549000,0.0,1.0
2005-07-06,120.389999,120.650002,119.410004,119.480003,87.1982631117,52363600,0.0,1.0
2005-07-07,118.290001,119.949997,118.260002,119.949997,87.541271644,103268800,0.0,1.0
2005-07-08,119.970001,121.32,119.720001,121.32,88.541119979,64491200,0.0,1.0
2005-07-11,121.330002,122.099998,121.309998,121.940002,88.9936065555,49688300,0.0,1.0
2005-07-12,121.989998,122.629997,121.639999,122.260002,89.227147261,51871100,0.0,1.0
2005-07-13,122.269997,122.519997,121.989998,122.43,89.3512143012,41182300,0.0,1.0
2005-07-14,122.980003,123.440002,122.489998,122.910004,89.7015282788,63638800,0.0,1.0
2005-07-15,122.790001,123.040001,122.360001,122.839996,89.6504354109,56075900,0.0,1.0
2005-07-18,122.5,122.629997,122.050003,122.349998,89.2928276652,56598400,0.0,1.0
2005-07-19,122.709999,123.110001,122.410004,123.019997,89.7818027876,59165700,0.0,1.0
2005-07-20,122.589996,123.730003,122.300003,123.440002,90.0883286126,69477000,0.0,1.0
2005-07-21,123.550003,123.610001,122.470001,122.720001,89.5628612954,101110900,0.0,1.0
2005-07-22,122.879997,123.559998,122.629997,123.540001,90.1613093533,52607100,0.0,1.0
2005-07-25,123.410004,123.949997,122.849998,123.190002,89.9058749365,57301600,0.0,1.0
2005-07-26,123.230003,123.529999,122.949997,123.339996,90.0153427633,42758800,0.0,1.0
2005-07-27,123.5,123.889999,123.050003,123.790001,90.3437630295,43181600,0.0,1.0
2005-07-28,123.959999,124.639999,123.639999,124.57,90.9130177694,47880700,0.0,1.0
2005-07-29,124.410004,124.629997,123.5,123.739998,90.3072701048,62358100,0.0,1.0
2005-08-01,123.830002,124.040001,123.449997,123.650002,90.2415897006,40418200,0.0,1.0
2005-08-02,123.870003,124.599998,123.739998,124.389999,90.7816503927,45147400,0.0,1.0
2005-08-03,124.25,124.739998,124.120003,124.720001,91.0224907049,36837200,0.0,1.0
2005-08-04,124.230003,124.309998,123.57,123.720001,90.2926760001,50855600,0.0,1.0
2005-08-05,123.449997,123.980003,122.669998,122.879997,89.6796287289,53595500,0.0,1.0
2005-08-08,123.150002,123.410004,122.379997,122.650002,89.5117749959,47616000,0.0,1.0
2005-08-09,123.059998,123.589996,122.870003,123.389999,90.051835688,47170000,0.0,1.0
2005-08-10,123.82,124.5,122.82,123.330002,90.0080489951,72863700,0.0,1.0
2005-08-11,123.269997,124.029999,123.010002,123.82,90.3656567408,58570200,0.0,1.0
2005-08-12,123.57,123.690002,122.75,123.059998,89.8109961056,54776900,0.0,1.0
2005-08-15,123.220001,123.870003,122.830002,123.82,90.3656567408,36208500,0.0,1.0
2005-08-16,123.440002,123.519997,122.089996,122.209999,89.1906543364,71942100,0.0,1.0
2005-08-17,122.190002,122.870003,122.029999,122.199997,89.1833547297,62275100,0.0,1.0
2005-08-18,122.050003,122.559998,121.839996,122.190002,89.1760602317,53388600,0.0,1.0
2005-08-19,122.629997,122.82,122.199997,122.470001,89.3804076192,39842100,0.0,1.0
2005-08-22,122.580002,123.230003,121.879997,122.470001,89.3804076192,69912000,0.0,1.0
2005-08-23,122.5,122.610001,121.150002,122.239998,89.2125480477,55168600,0.0,1.0
2005-08-24,121.940002,122.730003,121.089996,121.150002,88.4170529388,79104600,0.0,1.0
2005-08-25,121.349998,121.669998,121.209999,121.589996,88.73816703,35631100,0.0,1.0
2005-08-26,121.480003,121.489998,120.68,120.760002,88.1324252039,61956800,0.0,1.0
2005-08-29,120.410004,121.779999,120.379997,121.690002,88.8111528793,56179200,0.0,1.0
2005-08-30,121.25,121.300003,120.389999,121.050003,88.3440721981,74160200,0.0,1.0
2005-08-31,121.190002,122.660004,120.739998,122.580002,89.4606879666,102945200,0.0,1.0
2005-09-01,122.519997,123.150002,121.139999,122.489998,89.3950017239,74578700,0.0,1.0
2005-09-02,122.849998,122.879997,122.040001,122.269997,89.234441759,47653400,0.0,1.0
2005-09-06,122.660004,123.800003,122.650002,123.699997,90.2780767868,57251300,0.0,1.0
2005-09-07,123.629997,124.129997,123.459999,123.910004,90.4313429835,41749700,0.0,1.0
2005-09-08,123.660004,124.0,123.309998,123.5,90.1321160353,39068700,0.0,1.0
2005-09-09,123.830002,124.739998,123.800003,124.599998,90.9349107509,43093900,0.0,1.0
2005-09-12,124.449997,124.669998,124.269997,124.349998,90.7524570747,33017600,0.0,1.0
2005-09-13,124.129997,124.419998,123.519997,123.660004,90.2488893073,58427500,0.0,1.0
2005-09-14,123.739998,123.919998,123.019997,123.209999,89.9204690411,57694600,0.0,1.0
2005-09-15,123.589996,123.650002,122.900002,123.150002,89.8766823483,73156900,0.0,1.0
2005-09-16,123.300003,123.739998,122.870003,123.5,90.5128530686,75424100,0.5217,1.0
2005-09-19,123.470001,123.550003,122.639999,123.089996,90.2123621228,53355300,0.0,1.0
2005-09-20,123.199997,123.610001,121.870003,122.050003,89.4501537535,84480300,0.0,1.0
2005-09-21,121.790001,121.870003,120.779999,120.910004,88.6146512273,94469100,0.0,1.0
2005-09-22,120.949997,121.660004,120.440002,121.339996,88.9297913303,84597200,0.0,1.0
2005-09-23,121.239998,121.889999,120.900002,121.440002,89.0030854873,59368100,0.0,1.0
2005-09-26,122.019997,122.239998,121.080002,121.580002,89.1056911507,70415400,0.0,1.0
2005-09-27,121.519997,121.989998,121.019997,121.550003,89.0837049557,66150800,0.0,1.0
2005-09-28,121.93,122.120003,121.199997,121.669998,89.1716490027,58620500,0.0,1.0
2005-09-29,121.550003,122.860001,121.080002,122.660004,89.8972220198,66607700,0.0,1.0
2005-09-30,122.620003,123.040001,121.739998,123.040001,90.1757209075,47824200,0.0,1.0
2005-10-03,122.959999,123.339996,122.449997,122.599998,89.8532437667,50994800,0.0,1.0
2005-10-04,122.790001,123.029999,121.160004,121.220001,88.8418472833,60776300,0.0,1.0
2005-10-05,121.25,121.309998,119.57,119.629997,87.6765371746,106052100,0.0,1.0
2005-10-06,119.779999,120.260002,118.169998,119.199997,87.3613912084,140941800,0.0,1.0
2005-10-07,119.699997,120.050003,119.129997,119.610001,87.6618821542,75661400,0.0,1.0
2005-10-10,119.68,119.709999,118.300003,118.599998,86.9216533839,52677000,0.0,1.0
2005-10-11,118.989998,119.389999,118.32,118.43,86.7970622584,75629800,0.0,1.0
2005-10-12,118.389999,119.129997,117.410004,117.5,86.1154674944,100510400,0.0,1.0
2005-10-13,117.459999,118.080002,116.879997,117.43,86.0641646627,99052900,0.0,1.0
2005-10-14,118.120003,118.809998,117.559998,118.669998,86.9729562156,88651000,0.0,1.0
2005-10-17,118.800003,119.269997,118.449997,119.110001,87.2954333564,68109300,0.0,1.0
2005-10-18,118.940002,118.959999,117.800003,117.82,86.349994725,74996900,0.0,1.0
2005-10-19,117.5,119.800003,117.120003,119.779999,87.7864732797,116563800,0.0,1.0
2005-10-20,119.489998,119.809998,117.300003,117.669998,86.2400586199,131966700,0.0,1.0
2005-10-21,118.290001,118.779999,117.510002,118.129997,86.577190781,96579500,0.0,1.0
2005-10-24,118.440002,120.089996,118.410004,119.959999,87.9183948469,71308400,0.0,1.0
2005-10-25,119.720001,120.239998,118.940002,119.720001,87.7425008898,76594500,0.0,1.0
2005-10-26,119.510002,120.540001,119.190002,119.370003,87.4859881971,80855800,0.0,1.0
2005-10-27,119.199997,119.370003,117.93,118.099998,86.555204586,66623100,0.0,1.0
2005-10-28,118.43,119.949997,118.099998,119.800003,87.8011341632,72322000,0.0,1.0
2005-10-31,120.290001,121.300003,120.129997,120.129997,88.0429859724,77698900,0.0,1.0
2005-11-01,120.580002,120.900002,120.220001,120.489998,88.3068298398,66365100,0.0,1.0
2005-11-02,120.169998,121.75,120.129997,121.75,89.2302822761,74012300,0.0,1.0
2005-11-03,122.150002,122.660004,121.75,122.269997,89.6113868272,84897600,0.0,1.0
2005-11-04,122.400002,122.459999,121.550003,122.110001,89.4941261435,59156000,0.0,1.0
2005-11-07,122.370003,122.620003,121.849998,122.230003,89.5820753208,46765400,0.0,1.0
2005-11-08,121.93,122.419998,121.790001,122.230003,89.5820753208,42152800,0.0,1.0
2005-11-09,122.080002,122.949997,121.860001,122.389999,89.6993360045,57666800,0.0,1.0
2005-11-10,122.339996,123.519997,121.75,123.339996,90.3955865217,79048100,0.0,1.0
2005-11-11,123.349998,123.839996,122.43,123.760002,90.7034079093,34867000,0.0,1.0
2005-11-14,123.790001,124.019997,123.379997,123.690002,90.6521050776,45092200,0.0,1.0
2005-11-15,123.550003,124.089996,122.860001,123.239998,90.3222982279,69592500,0.0,1.0
2005-11-16,123.370003,123.550003,122.980003,123.489998,90.5055226269,51133000,0.0,1.0
2005-11-17,123.68,124.650002,123.139999,124.639999,91.3483555948,55717500,0.0,1.0
2005-11-18,125.059998,125.279999,124.330002,125.129997,91.7074739509,72437200,0.0,1.0
2005-11-21,125.150002,125.910004,124.980003,125.760002,92.1692031007,50021200,0.0,1.0
2005-11-22,125.559998,126.519997,125.419998,126.300003,92.5649685353,66438800,0.0,1.0
2005-11-23,126.25,127.410004,126.209999,127.029999,93.0999808485,50854700,0.0,1.0
2005-11-25,126.980003,127.220001,126.809998,127.129997,93.1732691423,15270000,0.0,1.0
2005-11-28,127.25,127.269997,126.040001,126.230003,92.5136657036,54498500,0.0,1.0
2005-11-29,126.650002,126.980003,126.089996,126.089996,92.4110549099,51738900,0.0,1.0
2005-11-30,126.160004,126.519997,125.290001,125.410004,91.912690408,56007200,0.0,1.0
2005-12-01,126.019997,127.029999,125.980003,126.690002,92.8507978647,65468200,0.0,1.0
2005-12-02,126.769997,127.080002,126.5,126.849998,92.9680585484,46699400,0.0,1.0
2005-12-05,126.699997,126.730003,126.18,126.580002,92.7701791291,59273400,0.0,1.0
2005-12-06,127.050003,127.739998,126.629997,126.82,92.9460730863,57935200,0.0,1.0
2005-12-07,126.769997,126.870003,125.68,126.080002,92.4037303313,66816500,0.0,1.0
2005-12-08,126.220001,126.82,125.480003,126.0,92.3450970578,62608600,0.0,1.0
2005-12-09,126.160004,126.779999,125.82,126.330002,92.5869547302,50744500,0.0,1.0
2005-12-12,126.709999,126.860001,125.959999,126.449997,92.6748987772,48389900,0.0,1.0
2005-12-13,126.419998,127.699997,126.290001,127.309998,93.3051914424,88630900,0.0,1.0
2005-12-14,127.190002,128.089996,127.139999,127.809998,93.6716402403,64375000,0.0,1.0
2005-12-15,127.839996,128.0,127.18,127.440002,93.4004710614,55900300,0.0,1.0
2005-12-16,127.279999,127.360001,126.360001,126.360001,93.1012062533,46238300,0.6717,1.0
2005-12-19,126.730003,126.870003,125.690002,125.709999,92.6222891135,48733000,0.0,1.0
2005-12-20,125.860001,126.589996,125.480003,125.830002,92.7107065238,46603200,0.0,1.0
2005-12-21,126.220001,126.760002,125.800003,126.029999,92.8580629799,51806900,0.0,1.0
2005-12-22,126.309998,126.690002,126.080002,126.690002,93.3443487899,32247900,0.0,1.0
2005-12-23,126.779999,126.860001,126.419998,126.760002,93.3959243232,27977300,0.0,1.0
2005-12-27,126.959999,127.050003,125.379997,125.470001,92.4454601872,44499500,0.0,1.0
2005-12-28,125.739998,125.989998,125.5,125.75,92.6517615836,30764300,0.0,1.0
2005-12-29,125.720001,125.959999,125.059998,125.190002,92.2391587909,32788900,0.0,1.0
2005-12-30,124.800003,125.059998,124.360001,124.510002,91.7381393246,44645600,0.0,1.0
2006-01-03,125.190002,127.0,124.389999,126.699997,93.3517130392,73256700,0.0,1.0
2006-01-04,126.860001,127.489998,126.699997,127.300003,93.7937934596,51899600,0.0,1.0
2006-01-05,127.150002,127.589996,126.879997,127.379997,93.8527325055,47307500,0.0,1.0
2006-01-06,128.020004,128.580002,127.360001,128.440002,94.6337371221,62885900,0.0,1.0
2006-01-09,128.419998,129.059998,128.380005,128.770004,94.8768803954,43527400,0.0,1.0
2006-01-10,128.389999,128.979996,128.259995,128.899994,94.9726561607,44960800,0.0,1.0
2006-01-11,129.020004,129.440002,128.729996,129.309998,95.2747443743,49598900,0.0,1.0
2006-01-12,129.080002,129.279999,128.440002,128.800003,94.8989834586,40509200,0.0,1.0
2006-01-13,128.570007,128.899994,128.199997,128.679993,94.8105608908,44856700,0.0,1.0
2006-01-17,128.199997,128.419998,127.809998,128.330002,94.5526898555,52066600,0.0,1.0
2006-01-18,127.580002,128.899994,127.160004,127.82,94.1769237822,75067600,0.0,1.0
2006-01-19,128.130005,128.770004,127.809998,128.309998,94.5379510416,81530400,0.0,1.0
2006-01-20,128.279999,128.309998,125.970001,125.970001,92.8138568536,114957800,0.0,1.0
2006-01-23,126.209999,126.82,126.129997,126.419998,93.1454116429,67017400,0.0,1.0
2006-01-24,126.629997,127.150002,126.419998,126.550003,93.2411984601,53008800,0.0,1.0
2006-01-25,127.040001,127.18,125.839996,126.660004,93.3222464635,87747700,0.0,1.0
2006-01-26,127.25,127.669998,126.760002,127.360001,93.837999586,71294000,0.0,1.0
2006-01-27,127.660004,128.660004,127.449997,128.539993,94.7074098242,65771200,0.0,1.0
2006-01-30,128.440002,128.809998,128.350006,128.440002,94.6337371221,33709600,0.0,1.0
2006-01-31,128.320007,128.539993,127.489998,127.5,93.9411499158,72937000,0.0,1.0
2006-02-01,127.82,128.429993,127.720001,128.389999,94.596895245,63561000,0.0,1.0
2006-02-02,128.100006,128.139999,126.800003,126.900002,93.4990753897,83626900,0.0,1.0
2006-02-03,126.580002,128.389999,126.139999,126.269997,93.0348919062,86040400,0.0,1.0
2006-02-06,126.440002,126.800003,126.169998,126.599998,93.2780344428,45511900,0.0,1.0
2006-02-07,126.379997,126.660004,125.400002,125.480003,92.4528295941,71208100,0.0,1.0
2006-02-08,125.849998,128.100006,125.599998,126.620003,93.2927739934,59422200,0.0,1.0
2006-02-09,126.919998,127.599998,126.370003,126.410004,93.1380481303,62023300,0.0,1.0
2006-02-10,126.43,127.129997,125.449997,126.639999,93.3075069129,64508700,0.0,1.0
2006-02-13,126.599998,126.790001,125.949997,126.410004,93.1380481303,52308700,0.0,1.0
2006-02-14,126.459999,128.029999,126.209999,127.75,94.1253482489,90964400,0.0,1.0
2006-02-15,127.68,128.320007,127.239998,128.199997,94.4569030382,85471300,0.0,1.0
2006-02-16,128.339996,129.210007,128.179993,129.160004,95.1642297952,61017900,0.0,1.0
2006-02-17,129.050003,129.160004,128.580002,128.809998,94.906347708,40342600,0.0,1.0
2006-02-21,129.110001,129.399994,128.289993,128.490005,94.6705789991,46456300,0.0,1.0
2006-02-22,128.770004,129.649994,128.649994,129.270004,95.2452770618,42326700,0.0,1.0
2006-02-23,129.270004,129.639999,128.279999,129.080002,95.105284855,43423200,0.0,1.0
2006-02-24,129.110001,129.479996,128.759995,129.410004,95.3484281283,36777400,0.0,1.0
2006-02-27,129.399994,130.039993,129.279999,129.460007,95.3852700053,35858600,0.0,1.0
2006-02-28,129.199997,129.910004,128.130005,128.229996,94.4790061014,74394800,0.0,1.0
2006-03-01,128.600006,129.490005,128.5,129.369995,95.3189497639,48641600,0.0,1.0
2006-03-02,128.899994,129.419998,128.610001,129.360001,95.3115862513,60642300,0.0,1.0
2006-03-03,128.669998,130.070007,128.649994,128.759995,94.869505831,73402500,0.0,1.0
2006-03-06,129.139999,129.179993,127.849998,128.169998,94.4347999751,57478400,0.0,1.0
2006-03-07,127.860001,128.059998,127.400002,127.970001,94.2874435189,61780800,0.0,1.0
2006-03-08,127.699997,128.440002,127.18,128.240005,94.4863806659,66692400,0.0,1.0
2006-03-09,128.279999,128.679993,127.379997,127.379997,93.8527325055,56313600,0.0,1.0
2006-03-10,127.709999,128.839996,127.440002,128.589996,94.7442517012,60490800,0.0,1.0
2006-03-13,128.839996,129.160004,128.529999,128.830002,94.9210865218,45479100,0.0,1.0
2006-03-14,128.710007,130.229996,128.610001,130.179993,95.9157508898,69877300,0.0,1.0
2006-03-15,130.149994,130.860001,129.850006,130.759995,96.3430924963,53398900,0.0,1.0
2006-03-16,131.009995,131.470001,130.839996,131.029999,96.5420296433,65526400,0.0,1.0
2006-03-17,130.679993,130.899994,130.380005,130.619995,96.6226834622,47286800,0.5195,1.0
2006-03-20,130.639999,130.899994,130.210007,130.410004,96.467348179,45538500,0.0,1.0
2006-03-21,130.369995,130.990005,129.449997,129.589996,95.8607689687,87102700,0.0,1.0
2006-03-22,129.509995,130.509995,129.449997,130.380005,96.4451572129,51605700,0.0,1.0
2006-03-23,130.259995,130.389999,129.660004,130.110001,96.2454289016,46704200,0.0,1.0
2006-03-24,129.990005,130.570007,129.740005,130.210007,96.3194056927,43209200,0.0,1.0
2006-03-27,130.029999,130.279999,129.740005,130.020004,96.1788560033,32523000,0.0,1.0
2006-03-28,129.929993,130.529999,129.050003,129.220001,95.5870749621,82079900,0.0,1.0
2006-03-29,129.410004,130.5,129.289993,130.029999,96.1862495399,61505700,0.0,1.0
2006-03-30,130.110001,130.979996,129.550003,129.800003,96.0161160875,70571700,0.0,1.0
2006-03-31,130.020004,130.240005,129.369995,129.830002,96.0383070536,62925600,0.0,1.0
2006-04-03,130.070007,130.869995,129.490005,129.729996,95.9643302625,61624700,0.0,1.0
2006-04-04,129.729996,130.729996,129.360001,130.559998,96.5783022698,54809300,0.0,1.0
2006-04-05,130.610001,131.279999,130.380005,131.009995,96.911175638,50607200,0.0,1.0
2006-04-06,130.850006,131.210007,130.190002,130.869995,96.8076143441,57906200,0.0,1.0
2006-04-07,131.059998,131.399994,129.350006,129.539993,95.8237805731,80180900,0.0,1.0
2006-04-10,129.740005,130.080002,129.259995,129.740005,95.9717341553,41496500,0.0,1.0
2006-04-11,129.850006,130.059998,128.25,128.639999,95.1580338367,72799400,0.0,1.0
2006-04-12,128.770004,129.130005,128.610001,128.880005,95.3355719216,43033700,0.0,1.0
2006-04-13,128.589996,129.25,128.309998,128.710007,95.2098204014,51051800,0.0,1.0
2006-04-17,128.830002,129.309998,128.020004,128.660004,95.1728320059,64167700,0.0,1.0
2006-04-18,128.929993,130.940002,128.929993,130.699997,96.6818628239,92531800,0.0,1.0
2006-04-19,130.75,131.070007,130.240005,130.949997,96.8667937058,87269000,0.0,1.0
2006-04-20,131.0,131.860001,130.600006,131.130005,96.9999498585,86005500,0.0,1.0
2006-04-21,131.690002,131.789993,130.619995,131.149994,97.0147361921,72342600,0.0,1.0
2006-04-24,130.889999,131.070007,130.380005,130.910004,96.8372099427,52546400,0.0,1.0
2006-04-25,131.039993,131.119995,129.919998,130.369995,96.4377525804,84359800,0.0,1.0
2006-04-26,130.5,131.139999,130.300003,130.399994,96.4599435465,67262400,0.0,1.0
2006-04-27,129.899994,131.630005,129.589996,131.029999,96.9259730674,124478600,0.0,1.0
2006-04-28,130.789993,131.75,130.710007,131.470001,97.251452899,55854400,0.0,1.0
2006-05-01,131.470001,131.800003,130.320007,130.399994,96.4599435465,64990300,0.0,1.0
2006-05-02,131.009995,131.460007,130.740005,131.380005,97.1848807404,49063500,0.0,1.0
2006-05-03,131.149994,131.320007,130.449997,130.889999,96.8224117736,60821300,0.0,1.0
2006-05-04,131.080002,131.619995,130.970001,131.360001,97.1700833109,42921400,0.0,1.0
2006-05-05,132.050003,132.800003,131.850006,132.520004,98.028164822,62588200,0.0,1.0
2006-05-08,132.509995,132.770004,132.360001,132.360001,97.9098068384,30016700,0.0,1.0
2006-05-09,132.419998,132.770004,132.309998,132.619995,98.1021305172,29864000,0.0,1.0
2006-05-10,132.410004,132.75,131.889999,132.550003,98.0503557881,64378200,0.0,1.0
2006-05-11,132.509995,132.550003,130.520004,130.949997,96.8667937058,80626900,0.0,1.0
2006-05-12,130.360001,130.720001,129.190002,129.240005,95.6018723915,91726500,0.0,1.0
2006-05-15,128.789993,129.740005,128.610001,129.5,95.7941968101,84029300,0.0,1.0
2006-05-16,129.759995,130.0,129.009995,129.309998,95.6536478604,62137600,0.0,1.0
2006-05-17,128.669998,129.100006,126.769997,126.849998,93.8339279828,144789500,0.0,1.0
2006-05-18,127.349998,127.75,126.110001,126.209999,93.3605056649,87906300,0.0,1.0
2006-05-19,126.870003,127.489998,125.800003,127.099998,94.0188588647,124309400,0.0,1.0
